date_time,water_level,rain_hourly,temperature,humidity,pressure
2019-06-01 13:00:00,140.76,0.0,35.2,55.9,989.5
2019-06-01 14:00:00,140.76,0.0,35.1,57.2,988.4
2019-06-01 15:00:00,140.75,0.0,31.9,69.7,987.8
2019-06-01 16:00:00,140.73,0.4,29.8,83.5,987.3
2019-06-01 17:00:00,140.72,3.0,29.5,85,987.3
2019-06-01 18:00:00,140.69,3.4,29,85.9,987.6
2019-06-01 19:00:00,140.66,0.0,29.5,81.5,988.4
2019-06-01 20:00:00,140.62,0.0,29.3,79.8,990.1
2019-06-01 21:00:00,140.58,0.0,29.2,79.7,990.8
2019-06-01 22:00:00,140.55,0.0,28.9,80.9,991.5
2019-06-01 23:00:00,140.52,0.0,28.7,85,992
2019-06-02 00:00:00,140.49,0.0,28.6,80.1,991.6
2019-06-02 01:00:00,140.46,0.0,28.2,83.9,991.5
2019-06-02 02:00:00,140.43,0.0,27.7,79.6,991.4
2019-06-02 03:00:00,140.42,0.0,27.1,83.2,991.6
2019-06-02 04:00:00,140.4,0.0,26.6,81.8,991.5
2019-06-02 05:00:00,140.39,0.0,26.1,85.2,991.4
2019-06-02 06:00:00,140.37,0.0,26.1,85.8,991.3
2019-06-02 07:00:00,140.36,0.0,27.1,83.2,992.1
2019-06-02 11:00:00,140.31,0.0,34.3,58.9,991.3
2019-06-02 12:00:00,140.31,0.0,34.7,57.1,990.7
2019-06-02 13:00:00,140.3,0.0,36.2,51.2,989.9
2019-06-02 14:00:00,140.3,0.0,37.4,50.8,988.7
2019-06-02 15:00:00,140.31,0.0,30.5,67.9,987.8
2019-06-02 16:00:00,140.36,0.0,31.3,67.6,987
2019-06-02 17:00:00,140.39,0.0,32.9,66.2,987
2019-06-02 18:00:00,140.4,3.2,28.4,83.6,988
2019-06-02 19:00:00,140.4,0.0,28.3,80.7,989.2
2019-06-02 20:00:00,140.4,0.0,28.4,82.6,990.2
2019-06-02 21:00:00,140.4,0.0,28.4,83.4,992.2
2019-06-02 22:00:00,140.4,1.0,26.9,83.4,993.4
2019-06-02 23:00:00,140.39,1.2,26.6,85.4,993.9
2019-06-03 00:00:00,140.38,0.0,26.9,86.1,993.4
2019-06-03 01:00:00,140.37,0.0,26.7,85.9,992.7
2019-06-03 02:00:00,140.36,0.0,26.8,86.6,991.6
2019-06-03 03:00:00,140.35,0.0,26.5,87.1,990.7
2019-06-03 04:00:00,140.34,0.0,26.3,88.1,990.5
2019-06-03 05:00:00,140.33,0.0,26.3,88.2,990.9
2019-06-03 06:00:00,140.32,0.0,26.5,87.7,991.4
2019-06-03 07:00:00,140.31,0.0,27.1,86.2,992.4
2019-06-03 08:00:00,140.3,0.0,28.2,79.7,992.9
2019-06-03 09:00:00,140.29,0.0,29.9,73.9,993
2019-06-03 10:00:00,140.28,0.0,30.1,70.2,993
2019-06-03 11:00:00,140.27,0.0,33.9,60.8,992.3
2019-06-03 12:00:00,140.26,0.0,35.1,57,991.4
2019-06-03 13:00:00,140.26,0.0,35.9,54.8,990.6
2019-06-03 14:00:00,140.25,0.0,35,55.8,989.5
2019-06-03 15:00:00,140.25,0.0,36.1,53.1,988
2019-06-03 17:00:00,140.24,0.0,35.7,51.1,986.9
2019-06-03 18:00:00,140.23,0.0,35.5,49.6,987.1
2019-06-03 19:00:00,140.23,0.0,33.2,56.2,987.9
2019-06-03 20:00:00,140.23,0.0,31.9,59.5,989.4
2019-06-03 21:00:00,140.22,0.0,30.8,65.6,990.6
2019-06-03 22:00:00,140.22,0.0,30.4,66.5,991.2
2019-06-03 23:00:00,140.21,0.0,29.9,72.6,991.6
2019-06-04 00:00:00,140.21,0.0,29.9,73.7,991.3
2019-06-04 01:00:00,140.2,0.0,29.5,73.8,991
2019-06-04 02:00:00,140.19,0.0,29.3,75.8,990.6
2019-06-04 03:00:00,140.19,0.0,28.8,77.6,989.8
2019-06-04 04:00:00,140.2,0.0,28.4,78.6,990
2019-06-04 05:00:00,140.26,0.0,28.4,74.2,990.9
2019-06-04 06:00:00,140.39,0.0,28.4,75.8,991.4
2019-06-04 07:00:00,140.52,0.0,28.6,76.6,992.4
2019-06-04 08:00:00,140.63,0.0,29.8,73,993
2019-06-04 09:00:00,140.72,0.0,32.2,64.3,993.1
2019-06-04 10:00:00,140.77,0.0,33.1,61.7,993
2019-06-04 11:00:00,140.79,0.0,34,56.7,992.3
2019-06-04 12:00:00,140.8,0.0,36.4,51.4,991.3
2019-06-04 13:00:00,140.79,0.0,35.9,53,990.5
2019-06-04 14:00:00,140.78,0.0,33,63.9,989.6
2019-06-04 15:00:00,140.75,0.0,33.9,62.7,988.5
2019-06-04 16:00:00,140.75,0.0,36.3,49.4,987.4
2019-06-04 17:00:00,140.71,0.0,35.5,53.4,986.9
2019-06-04 18:00:00,140.66,0.0,34.8,53.3,987.1
2019-06-04 19:00:00,140.62,0.0,32.5,62.3,987.3
2019-06-04 20:00:00,140.58,0.0,31.8,65.1,988.2
2019-06-04 21:00:00,140.54,0.0,31,69.4,989.3
2019-06-04 22:00:00,140.5,0.0,30.4,71.9,990.2
2019-06-04 23:00:00,140.46,0.0,29.9,73.4,990.9
2019-06-05 00:00:00,140.43,0.0,29.8,76.2,991
2019-06-05 01:00:00,140.4,0.0,29.5,79.7,990.2
2019-06-05 02:00:00,140.38,0.0,28.9,79.1,989.9
2019-06-05 03:00:00,140.36,0.0,28.4,80.3,989.7
2019-06-05 04:00:00,140.34,0.0,28.3,80.9,989.4
2019-06-05 05:00:00,140.32,0.0,27.8,82.5,989.6
2019-06-05 06:00:00,140.31,0.0,28,82.5,990.2
2019-06-05 07:00:00,140.3,0.0,28.8,80,991
2019-06-05 09:00:00,140.29,0.0,32.3,66.5,991.9
2019-06-05 10:00:00,140.28,0.0,33.2,63.8,992.2
2019-06-05 11:00:00,140.28,0.0,34.4,60.5,991.5
2019-06-05 12:00:00,140.34,0.2,29,78.8,991.5
2019-06-05 13:00:00,140.36,0.0,28.7,78.3,990.6
2019-06-05 14:00:00,140.4,0.0,29.2,75.2,989.7
2019-06-05 15:00:00,140.37,0.0,30.5,72.1,988.8
2019-06-05 16:00:00,140.36,0.0,30.7,73.3,988
2019-06-05 17:00:00,140.36,0.0,30.7,70.5,988.3
2019-06-05 18:00:00,140.34,0.0,30,74.1,988.6
2019-06-05 19:00:00,140.33,0.2,29.9,75.9,989.6
2019-06-05 20:00:00,140.32,0.0,29.5,76.1,990.1
2019-06-05 21:00:00,140.31,0.0,29.2,79.9,991.1
2019-06-05 22:00:00,140.3,0.0,28.8,80.9,992.2
2019-06-05 23:00:00,140.29,0.0,28.5,82.4,993
2019-06-06 00:00:00,140.28,0.0,28.7,81.9,992.5
2019-06-06 01:00:00,140.27,0.0,28.5,82.7,992.2
2019-06-06 02:00:00,140.26,0.0,27.7,80,991.4
2019-06-06 03:00:00,140.25,0.0,27.5,80.2,991.1
2019-06-06 04:00:00,140.25,0.0,27.3,81.8,991.8
2019-06-06 05:00:00,140.24,0.0,27.4,80.2,991.9
2019-06-06 06:00:00,140.23,0.0,27.3,81.8,991.7
2019-06-06 07:00:00,140.22,0.0,28.3,80.4,992.2
2019-06-06 08:00:00,140.21,0.0,29.8,74,992.2
2019-06-06 09:00:00,140.21,0.0,31.5,68.2,992.8
2019-06-06 11:00:00,140.19,0.0,33.7,61.6,992.3
2019-06-06 12:00:00,140.18,0.0,35.2,58.2,991.5
2019-06-06 13:00:00,140.18,0.0,36.7,50.9,990.6
2019-06-06 14:00:00,140.17,0.0,34.5,54.3,990.6
2019-06-06 15:00:00,140.18,0.0,28.6,74.9,991
2019-06-06 16:00:00,140.17,0.0,29.9,69.8,989.9
2019-06-06 17:00:00,140.17,0.0,29.9,70.8,990
2019-06-06 18:00:00,140.16,0.0,29.6,74.4,990.1
2019-06-06 19:00:00,140.16,0.0,29.5,73.5,990.8
2019-06-06 20:00:00,140.16,0.0,28.7,75.8,992.2
2019-06-06 21:00:00,140.17,0.0,28.1,80.5,993
2019-06-06 22:00:00,140.19,0.0,27.7,78.8,993.5
2019-06-06 23:00:00,140.2,0.0,27.5,80.2,993.7
2019-06-07 00:00:00,140.22,0.0,27.4,82.1,993.1
2019-06-07 01:00:00,140.23,0.0,27,84.4,992.8
2019-06-07 02:00:00,140.24,0.0,26.4,82.1,992.2
2019-06-07 03:00:00,140.24,0.0,26.3,83.9,992.1
2019-06-07 04:00:00,140.24,0.0,26.1,84.3,992.3
2019-06-07 05:00:00,140.24,0.0,26,85,992.4
2019-06-07 06:00:00,140.23,0.0,26,85.3,992.8
2019-06-07 07:00:00,140.23,0.0,27.2,82.8,992.8
2019-06-07 09:00:00,140.32,0.0,31.5,69.5,992.7
2019-06-07 10:00:00,140.48,0.0,33.4,61.2,992.8
2019-06-07 11:00:00,140.66,0.0,34.1,60.1,992.2
2019-06-07 12:00:00,140.82,0.0,34.5,58.8,991.7
2019-06-07 13:00:00,140.96,0.0,34.7,56.3,990.8
2019-06-07 14:00:00,141.07,9.6,28.2,86.6,991.6
2019-06-07 15:00:00,141.16,3.4,28,86.5,990.7
2019-06-07 16:00:00,141.21,0.0,28.9,84.4,990.2
2019-06-07 17:00:00,141.25,0.0,29.6,81.2,990.3
2019-06-07 18:00:00,141.27,0.0,30,79.6,990.7
2019-06-07 19:00:00,141.26,0.0,29.6,82.9,991.1
2019-06-07 20:00:00,141.25,0.0,28.7,85.5,991.9
2019-06-07 21:00:00,141.22,0.0,28.3,86.5,992.2
2019-06-07 22:00:00,141.18,0.0,27.9,85.6,992.9
2019-06-07 23:00:00,141.14,0.0,27.7,86.3,993.2
2019-06-08 00:00:00,141.09,0.0,27.6,87.6,993.2
2019-06-08 01:00:00,141.04,0.0,27.3,88.1,992.7
2019-06-08 02:00:00,141,0.0,27,88.5,992.3
2019-06-08 03:00:00,140.94,0.0,26.9,88.8,991.6
2019-06-08 04:00:00,140.89,0.0,26.9,89.1,991.8
2019-06-08 05:00:00,140.84,0.0,26.8,89.2,991.7
2019-06-08 06:00:00,140.8,0.0,26.7,88.5,992.2
2019-06-08 07:00:00,140.76,0.0,27.7,86.8,992.7
2019-06-08 08:00:00,140.73,0.0,30,78.2,992.9
2019-06-08 09:00:00,140.7,0.0,32.2,70.4,992.9
2019-06-08 10:00:00,140.68,0.0,34.4,62.8,992.4
2019-06-08 11:00:00,140.68,0.0,36,57,991.6
2019-06-08 12:00:00,140.69,0.0,35.2,54.3,990.6
2019-06-08 13:00:00,140.71,0.0,36.3,51.5,989.8
2019-06-08 14:00:00,140.73,0.0,35.5,56.4,988.6
2019-06-08 16:00:00,140.82,0.0,31.6,70.3,987.5
2019-06-08 17:00:00,140.88,0.0,30.7,72.7,987.3
2019-06-08 18:00:00,140.96,0.0,31.1,71.3,987.8
2019-06-08 19:00:00,141.03,0.0,30.6,75.9,988.7
2019-06-08 20:00:00,141.1,0.0,29.9,74.4,989.8
2019-06-08 21:00:00,141.15,0.0,29.8,78.5,989.9
2019-06-08 22:00:00,141.19,0.0,29.3,79.5,991
2019-06-08 23:00:00,141.21,0.0,29.5,82,991.2
2019-06-09 00:00:00,141.21,0.0,28.3,82,991
2019-06-09 01:00:00,141.2,3.6,27,88.2,990.6
2019-06-09 02:00:00,141.18,0.0,27.2,88.7,990
2019-06-09 03:00:00,141.13,0.0,27.1,88.7,989.9
2019-06-09 04:00:00,141.09,0.0,27.1,88,990.2
2019-06-09 05:00:00,141.03,0.0,27,88.5,990.4
2019-06-09 06:00:00,140.97,0.0,27.2,88.7,990.7
2019-06-09 07:00:00,140.9,0.0,28,86.5,991.2
2019-06-09 08:00:00,140.84,0.0,29.4,80.9,991.2
2019-06-09 09:00:00,140.78,0.0,30,76.3,991.3
2019-06-09 10:00:00,140.72,0.0,31.8,69.7,991.1
2019-06-09 11:00:00,140.67,0.0,32.9,64.3,990.4
2019-06-09 12:00:00,140.63,0.0,33.5,64.1,989.5
2019-06-09 13:00:00,140.59,0.0,34.9,57.1,988.3
2019-06-09 14:00:00,140.56,0.0,35.2,53.3,987.3
2019-06-09 15:00:00,140.53,0.0,34.7,58.4,986.5
2019-06-09 16:00:00,140.51,0.0,33.9,59.2,985.9
2019-06-09 17:00:00,140.49,0.0,33.5,63.9,985.8
2019-06-09 18:00:00,140.48,0.0,32.7,66.1,986.1
2019-06-09 19:00:00,140.47,0.0,31.7,68.3,986.5
2019-06-09 20:00:00,140.46,0.0,30.9,73,987.2
2019-06-09 21:00:00,140.46,0.0,30.2,76.9,987.8
2019-06-09 22:00:00,140.46,0.0,30,74.9,988.5
2019-06-09 23:00:00,140.47,0.0,30,75.2,989.2
2019-06-10 00:00:00,140.48,0.0,30,77.3,988.7
2019-06-10 01:00:00,140.49,0.0,29.5,75.6,988.3
2019-06-10 02:00:00,140.49,0.0,29,75.5,988.3
2019-06-10 03:00:00,140.5,0.0,28.4,77.4,987.7
2019-06-10 04:00:00,140.5,0.0,28.1,78.5,988.1
2019-06-10 05:00:00,140.49,0.0,27.9,80,988.7
2019-06-10 06:00:00,140.49,0.0,27.8,80.2,988.9
2019-06-10 07:00:00,140.48,0.0,28.4,79.3,989.7
2019-06-10 09:00:00,140.45,0.0,30.1,71.8,989.7
2019-06-10 10:00:00,140.43,0.0,31.5,66.2,989.4
2019-06-10 11:00:00,140.41,0.0,32.6,61.6,988.6
2019-06-10 12:00:00,140.39,0.0,33.6,61,988.1
2019-06-10 13:00:00,140.37,0.0,33.9,58.7,987.4
2019-06-10 14:00:00,140.36,0.0,34.3,55.4,986.4
2019-06-10 15:00:00,140.34,0.0,35.2,53.8,985.4
2019-06-10 16:00:00,140.33,0.0,34.9,54.5,984.9
2019-06-10 17:00:00,140.32,0.0,35.2,53.9,984.6
2019-06-10 18:00:00,140.31,0.0,34,58.2,985.6
2019-06-10 19:00:00,140.31,0.0,32.8,61.8,986.4
2019-06-10 20:00:00,140.31,0.0,32.1,65.4,987.3
2019-06-10 21:00:00,140.31,0.0,30.5,69.1,988.2
2019-06-10 22:00:00,140.31,0.0,30.2,70.9,988.7
2019-06-10 23:00:00,140.31,0.0,30,73.6,989.2
2019-06-11 00:00:00,140.31,0.0,29.8,75,989.3
2019-06-11 01:00:00,140.31,0.0,29.9,73.3,989
2019-06-11 02:00:00,140.31,0.0,29.5,72.3,988.7
2019-06-11 03:00:00,140.31,0.0,29,74.7,988.1
2019-06-11 04:00:00,140.3,0.0,28.5,75.8,988.1
2019-06-11 05:00:00,140.3,0.0,28,78.8,988.8
2019-06-11 06:00:00,140.29,0.0,28,78.9,989.3
2019-06-11 07:00:00,140.29,0.0,28.6,75.4,989.8
2019-06-11 08:00:00,140.28,0.0,29.7,71.2,990
2019-06-11 09:00:00,140.27,0.0,30.6,68.2,990.3
2019-06-11 10:00:00,140.26,0.0,32.1,63.2,989.9
2019-06-11 11:00:00,140.26,0.0,33.1,59.9,989.9
2019-06-11 12:00:00,140.25,0.0,33,60.5,989.7
2019-06-11 13:00:00,140.24,0.0,35,55.5,988.3
2019-06-11 14:00:00,140.23,0.0,35.2,53.6,987.2
2019-06-11 15:00:00,140.23,0.0,35.6,51.9,986.1
2019-06-11 16:00:00,140.22,0.0,35.6,52.4,985.4
2019-06-11 18:00:00,140.21,0.0,34,56,985.7
2019-06-11 19:00:00,140.21,0.0,32.7,59.6,986.2
2019-06-11 20:00:00,140.21,0.0,31.7,62.9,987.3
2019-06-11 21:00:00,140.2,0.0,30.5,68.9,988.4
2019-06-11 22:00:00,140.2,0.0,30.5,69.6,989.3
2019-06-11 23:00:00,140.2,0.0,29.9,71.9,989.9
2019-06-12 00:00:00,140.19,0.0,29.8,72.8,989.8
2019-06-12 01:00:00,140.19,0.0,29.4,73.8,989.6
2019-06-12 02:00:00,140.19,0.0,29.2,74.7,989.5
2019-06-12 03:00:00,140.18,0.0,28.8,75.6,989.2
2019-06-12 04:00:00,140.18,0.0,28.5,77,989.3
2019-06-12 05:00:00,140.17,0.0,28.2,78.8,989.4
2019-06-12 06:00:00,140.17,0.0,28,79.9,989.9
2019-06-12 07:00:00,140.16,0.0,28.4,78.5,990.4
2019-06-12 08:00:00,140.16,0.0,29.7,74.3,990.4
2019-06-12 09:00:00,140.15,0.0,30.4,70.6,990.8
2019-06-12 10:00:00,140.14,0.0,31.8,65.3,990.9
2019-06-12 11:00:00,140.14,0.0,32.4,64.2,990.6
2019-06-12 12:00:00,140.14,0.0,34.3,58.1,989.9
2019-06-12 13:00:00,140.13,0.0,35.6,53.8,988.8
2019-06-12 14:00:00,140.14,0.0,35.9,53.6,987.9
2019-06-12 15:00:00,140.14,0.0,35.3,52.5,986.8
2019-06-12 16:00:00,140.14,0.0,35.4,53.7,986
2019-06-12 17:00:00,140.15,0.0,34.3,57.3,986.1
2019-06-12 18:00:00,140.15,0.0,33.7,57.5,986.6
2019-06-12 19:00:00,140.16,0.0,32.6,61.8,987.2
2019-06-12 20:00:00,140.16,0.0,31.9,60.3,988.7
2019-06-12 21:00:00,140.16,0.0,31.1,63.3,989.7
2019-06-12 22:00:00,140.16,0.0,30.7,63.9,990.2
2019-06-12 23:00:00,140.17,0.0,30,70.8,990.3
2019-06-13 00:00:00,140.17,0.0,29.9,69.9,989.7
2019-06-13 01:00:00,140.17,0.0,29.9,71.4,989
2019-06-13 02:00:00,140.16,0.0,29.9,73.1,988.7
2019-06-13 03:00:00,140.16,0.0,29.8,71.9,988.5
2019-06-13 04:00:00,140.16,0.0,29.6,73.8,989
2019-06-13 05:00:00,140.15,0.0,29.4,75.5,988.7
2019-06-13 06:00:00,140.15,0.0,29.2,78.3,989.6
2019-06-13 07:00:00,140.14,0.0,29.4,78.1,989.9
2019-06-13 08:00:00,140.14,0.0,29.9,75.3,990.7
2019-06-13 09:00:00,140.13,0.0,31.4,67.4,990.9
2019-06-13 10:00:00,140.12,0.0,32.6,63.8,990.6
2019-06-13 11:00:00,140.12,0.0,32.8,62.9,990.4
2019-06-13 12:00:00,140.11,0.0,34.3,57.4,989.5
2019-06-13 13:00:00,140.12,0.0,34.6,56.2,988.6
2019-06-13 14:00:00,140.12,0.0,34.1,56.9,988
2019-06-13 15:00:00,140.12,0.0,34.6,56.3,987
2019-06-13 16:00:00,140.12,0.0,34.4,57.2,986.2
2019-06-13 17:00:00,140.12,0.0,34.5,55.2,985.9
2019-06-13 18:00:00,140.12,0.0,33.4,59.9,986.4
2019-06-13 19:00:00,140.12,0.0,32.9,61.6,987.1
2019-06-13 20:00:00,140.11,0.0,31.9,66.8,988.1
2019-06-13 21:00:00,140.11,0.0,31.4,68.5,989.2
2019-06-13 22:00:00,140.11,0.0,30.9,70.3,989.5
2019-06-13 23:00:00,140.11,0.0,30.4,72.1,990.1
2019-06-14 00:00:00,140.1,0.0,30.4,71.6,990.1
2019-06-14 01:00:00,140.1,0.0,30.2,72.1,989.5
2019-06-14 02:00:00,140.1,0.0,30,72.6,988.9
2019-06-14 03:00:00,140.09,0.0,29.9,72.3,988.8
2019-06-14 04:00:00,140.09,0.0,29.8,72.3,988.9
2019-06-14 05:00:00,140.08,0.0,29.6,73.1,989.2
2019-06-14 06:00:00,140.08,0.0,29.2,74.7,989.7
2019-06-14 07:00:00,140.08,0.0,29.5,75.8,990.2
2019-06-14 08:00:00,140.07,0.0,29.9,73.8,990.5
2019-06-14 09:00:00,140.07,0.0,30.8,68.7,990.4
2019-06-14 10:00:00,140.06,0.0,32.5,63.6,990.1
2019-06-14 11:00:00,140.06,0.0,33.7,58.5,989.5
2019-06-14 12:00:00,140.05,0.0,35.4,56,989.1
2019-06-14 13:00:00,140.05,0.0,34.8,56.5,988.2
2019-06-14 14:00:00,140.05,0.0,36.1,52.1,987.3
2019-06-14 16:00:00,140.04,0.0,35.4,52.4,985.7
2019-06-14 17:00:00,140.04,0.0,34.6,55.6,985.5
2019-06-14 18:00:00,140.04,0.0,34,57.7,986
2019-06-14 19:00:00,140.04,0.0,33.5,60,986.7
2019-06-14 20:00:00,140.04,0.0,32.7,61.4,987.8
2019-06-14 21:00:00,140.04,0.0,31.9,63.8,988.9
2019-06-14 22:00:00,140.04,0.0,31.5,66.8,989.9
2019-06-14 23:00:00,140.04,0.0,29.9,76.3,990.4
2019-06-15 00:00:00,140.04,0.0,29.9,74.6,990.1
2019-06-15 01:00:00,140.04,0.0,29.5,69.4,989.4
2019-06-15 02:00:00,140.04,0.0,28.4,74.1,988.8
2019-06-15 03:00:00,140.04,0.0,27.9,76.9,988.6
2019-06-15 04:00:00,140.03,0.0,27.8,77,988.6
2019-06-15 05:00:00,140.03,0.0,27.9,78.2,989
2019-06-15 06:00:00,140.03,0.0,28,78.9,989.5
2019-06-15 07:00:00,140.03,0.0,28.8,76.3,990.1
2019-06-15 08:00:00,140.03,0.0,30,71.6,990.9
2019-06-15 09:00:00,140.02,0.0,31.8,65.5,990.9
2019-06-15 10:00:00,140.02,0.0,32.6,62,990.6
2019-06-15 11:00:00,140.02,0.0,34.4,58.7,989.9
2019-06-15 12:00:00,140.02,0.0,34.5,57.1,989.2
2019-06-15 13:00:00,140.01,0.0,35.3,56.4,988
2019-06-15 14:00:00,140.01,0.0,35.9,51.3,987.2
2019-06-15 15:00:00,140.01,0.0,37,50.8,986.1
2019-06-15 16:00:00,140.01,0.0,36.5,48.4,985.2
2019-06-15 17:00:00,140.01,0.0,36.7,45.9,985
2019-06-15 18:00:00,140.01,0.0,35.2,51.7,985
2019-06-15 19:00:00,140,0.0,34.1,55.2,986.3
2019-06-15 20:00:00,140.01,0.0,29.1,73.9,989.2
2019-06-15 21:00:00,140.01,0.2,26.9,83.4,991.1
2019-06-15 22:00:00,140.01,5.8,26.3,88.6,991.8
2019-06-15 23:00:00,140.01,1.0,26.3,89.6,991.3
2019-06-16 00:00:00,140.01,0.2,26.2,89.4,991
2019-06-16 01:00:00,140.01,0.2,26.4,89.4,990.7
2019-06-16 02:00:00,140.01,0.0,26.7,89.6,990.2
2019-06-16 03:00:00,140.01,0.0,26.6,89.4,989.6
2019-06-16 04:00:00,140,0.0,26.5,89.1,989.5
2019-06-16 05:00:00,140,0.0,26.6,89.1,989.5
2019-06-16 06:00:00,140,0.0,26.6,88.8,989.7
2019-06-16 07:00:00,140,0.0,26.9,87.6,990.1
2019-06-16 08:00:00,139.99,0.0,29,80.8,990.4
2019-06-16 09:00:00,139.99,0.0,29.9,77.6,990.7
2019-06-16 10:00:00,139.99,0.0,30,76.8,991
2019-06-16 11:00:00,139.99,0.0,31.1,72.8,990.2
2019-06-16 12:00:00,139.98,0.0,31.7,69.3,989.7
2019-06-16 13:00:00,139.98,0.0,32.9,64.3,988.7
2019-06-16 14:00:00,139.98,0.0,33.2,64.1,987.8
2019-06-16 15:00:00,139.98,0.0,34.1,60.4,986.9
2019-06-16 16:00:00,139.97,0.0,34.1,63.5,986.3
2019-06-16 17:00:00,139.97,0.0,34.4,60.4,985.9
2019-06-16 18:00:00,139.97,0.0,32.4,69.4,986.3
2019-06-16 19:00:00,139.97,0.2,29.7,78.1,987
2019-06-16 20:00:00,139.99,24.4,26.8,88.3,988.5
2019-06-16 21:00:00,140.02,6.0,27.6,89.8,989.3
2019-06-16 22:00:00,140.03,3.8,26.4,89.1,991
2019-06-16 23:00:00,140.03,3.4,25.8,90.7,990.9
2019-06-17 00:00:00,140.03,2.0,26.2,90.8,990.4
2019-06-17 01:00:00,140.03,1.0,26.1,90.8,989.8
2019-06-17 02:00:00,140.03,0.2,26.1,90.9,989.1
2019-06-17 03:00:00,140.04,0.2,26,90.6,988.5
2019-06-17 04:00:00,140.05,0.0,26.2,90.5,988.7
2019-06-17 05:00:00,140.05,0.0,26.2,90.4,989.1
2019-06-17 06:00:00,140.06,0.0,26.3,90.1,989.5
2019-06-17 07:00:00,140.06,0.0,26.9,89.6,990.2
2019-06-17 08:00:00,140.06,0.0,27.8,87.1,990.5
2019-06-17 09:00:00,140.09,0.0,28.5,83.8,990.7
2019-06-17 10:00:00,140.57,0.0,29.5,78.8,990.6
2019-06-17 11:00:00,141.37,0.0,30.5,73.8,990.1
2019-06-17 12:00:00,141.87,0.0,32,68,989.6
2019-06-17 13:00:00,142.03,0.0,31.7,70,988.5
2019-06-17 14:00:00,142.1,0.0,32.3,67.8,987.7
2019-06-17 15:00:00,142.09,0.0,32.1,66,986.6
2019-06-17 16:00:00,142.1,0.2,29.9,78.2,986.6
2019-06-17 17:00:00,142.13,0.2,30,85,986.6
2019-06-17 18:00:00,142.15,0.0,29.9,83.4,986.6
2019-06-17 19:00:00,142.18,0.0,29.4,81.1,987.7
2019-06-17 20:00:00,142.22,0.0,29.7,73.6,988.7
2019-06-17 21:00:00,142.26,0.0,29.5,74.6,989.6
2019-06-17 22:00:00,142.32,0.0,29.2,76.9,990.1
2019-06-17 23:00:00,142.38,0.0,28.7,79,990.1
2019-06-18 00:00:00,142.44,0.0,28.4,80.4,989.7
2019-06-18 01:00:00,142.51,0.0,28,82.4,989.2
2019-06-18 02:00:00,142.58,0.0,27.9,82.5,989.3
2019-06-18 03:00:00,142.64,0.0,27.9,82,988.7
2019-06-18 04:00:00,142.68,0.0,27.7,82.1,988.7
2019-06-18 05:00:00,142.73,0.0,27.5,82.7,988.9
2019-06-18 06:00:00,142.75,0.0,27.4,83.3,989.5
2019-06-18 07:00:00,142.77,0.0,27.9,81.4,989.8
2019-06-18 09:00:00,142.74,0.0,29.9,73.6,990.3
2019-06-18 10:00:00,142.7,0.0,30.2,71.1,990.3
2019-06-18 11:00:00,142.64,0.0,31.2,66.4,989.8
2019-06-18 12:00:00,142.55,0.0,31.6,65.1,989.5
2019-06-18 13:00:00,142.46,0.0,32.3,62.3,989
2019-06-18 14:00:00,142.35,0.0,32.9,60.5,987.9
2019-06-18 15:00:00,142.22,0.0,33.1,60.7,987.3
2019-06-18 16:00:00,142.09,0.0,33.6,59.3,986.7
2019-06-18 17:00:00,141.97,0.0,33.2,61.1,986
2019-06-18 18:00:00,141.86,0.0,31.9,66.2,986.4
2019-06-18 19:00:00,141.76,0.0,31.2,67.1,987.3
2019-06-18 20:00:00,141.67,0.0,30.7,75.5,988.3
2019-06-18 21:00:00,141.59,0.0,29.9,72.7,989.1
2019-06-18 22:00:00,141.52,0.0,29.9,73.8,989.8
2019-06-18 23:00:00,141.45,0.0,29.8,72.3,990.2
2019-06-19 00:00:00,141.39,0.0,29.8,71.9,990.2
2019-06-19 01:00:00,141.34,0.0,29.4,73.4,989.7
2019-06-19 02:00:00,141.29,0.0,29,75.2,989.4
2019-06-19 03:00:00,141.25,0.0,28.9,76.2,989.1
2019-06-19 04:00:00,141.21,0.0,28.6,78.2,989.1
2019-06-19 05:00:00,141.18,0.0,28.4,79.4,989.2
2019-06-19 06:00:00,141.15,0.0,28.3,80.9,989.8
2019-06-19 07:00:00,141.12,0.0,28.8,79.6,990.6
2019-06-19 09:00:00,141.03,0.0,30.6,70.5,991.1
2019-06-19 10:00:00,140.98,0.0,31.9,65,991
2019-06-19 11:00:00,140.94,0.0,33.4,61.6,990.6
2019-06-19 12:00:00,140.91,0.0,34.2,57.6,989.9
2019-06-19 13:00:00,140.89,0.0,34.7,55.3,989
2019-06-19 14:00:00,140.88,0.0,33.8,60,988.2
2019-06-19 15:00:00,140.86,0.2,34.8,56.7,987.3
2019-06-19 16:00:00,140.85,0.0,34.1,58.5,986.9
2019-06-19 17:00:00,140.84,0.0,33.9,58.4,986.6
2019-06-19 18:00:00,140.83,0.0,33.2,60.5,986.9
2019-06-19 19:00:00,140.81,0.0,31.7,66.2,987.8
2019-06-19 20:00:00,140.8,0.0,31,68.4,988.5
2019-06-19 21:00:00,140.78,0.0,30.5,69.9,989.7
2019-06-19 22:00:00,140.76,0.0,29.9,71,990.5
2019-06-19 23:00:00,140.74,0.0,29.7,72.5,990.2
2019-06-20 00:00:00,140.71,0.0,29,75.4,990.7
